,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
0,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6667002603510539,0.00011392172643193171,"(2, 0)-DP",2.0,0
1,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,10,0.666347526664987,0.000558100200750336,"(2, 0)-DP",2.0,0
2,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6663139329805997,0.0011108797019424882,"(2, 0)-DP",2.0,0
3,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6666666666666666,0.0,"(2, 0)-DP",2.0,0
4,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,10,0.666599479297892,0.00032483546830961796,"(2, 0)-DP",2.0,0
5,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.6639959687578736,0.0026887542190326924,"(2, 0)-DP",2.0,0
6,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6620643319056018,0.015562743382278216,"(2, 0)-DP",2.0,0
7,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,10,0.6570924666162761,0.014930399251066012,"(2, 0)-DP",2.0,0
8,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6738557151255564,0.02453918045328701,"(2, 0)-DP",2.0,0
9,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6727135298563869,0.012135762075267485,"(2, 0)-DP",2.0,0
10,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,10,0.6665490887713109,0.0008307222990764019,"(2, 0)-DP",2.0,0
11,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.6701604098429497,0.008750912982407768,"(2, 0)-DP",2.0,0
12,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.25,5,0.6652221382380112,0.0027365968730214034,"(2, 0)-DP",2.0,0
13,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.25,10,0.6826740572772318,0.027636170687415453,"(2, 0)-DP",2.0,0
14,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.6194507432602671,0.11257278725546695,"(2, 0)-DP",2.0,0
15,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.25,5,0.6683127572016461,0.0107529442874239,"(2, 0)-DP",2.0,0
16,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.25,10,0.6698580666834635,0.03975898056227979,"(2, 0)-DP",2.0,0
17,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.6481565465692449,0.053421421157022184,"(2, 0)-DP",2.0,0
18,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.25,5,0.6676240866717057,0.006642423750882196,"(2, 0)-DP",2.0,0
19,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.25,10,0.6761568825060889,0.03405126343804806,"(2, 0)-DP",2.0,0
20,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.6433862433862434,0.06251798203030098,"(2, 0)-DP",2.0,0
21,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.25,5,0.6639959687578736,0.007688918490313311,"(2, 0)-DP",2.0,0
22,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.25,10,0.6679432266733853,0.043334010376176395,"(2, 0)-DP",2.0,0
23,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.654824892920131,0.06385036274000376,"(2, 0)-DP",2.0,0
24,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.5,5,0.6482405307802133,0.02602088380176549,"(2, 0)-DP",2.0,0
25,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.5,10,0.5834719072814311,0.08165420961865005,"(2, 0)-DP",2.0,0
26,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.5955824305030654,0.05587937552751537,"(2, 0)-DP",2.0,0
27,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.5,5,0.6607205845301083,0.05535711202860108,"(2, 0)-DP",2.0,0
28,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.5,10,0.5144704795498447,0.08591431917943668,"(2, 0)-DP",2.0,0
29,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.653061224489796,0.10559192933289666,"(2, 0)-DP",2.0,0
30,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.5,5,0.6575291845133115,0.007753957973965254,"(2, 0)-DP",2.0,0
31,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.5,10,0.49805996472663133,0.06946664240530434,"(2, 0)-DP",2.0,0
32,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.5673637356177038,0.08243240220764446,"(2, 0)-DP",2.0,0
33,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.5,5,0.6516166960611405,0.04172902895295679,"(2, 0)-DP",2.0,0
34,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.5,10,0.5835558914923994,0.08703138512983184,"(2, 0)-DP",2.0,0
35,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.6150499706055262,0.09099500088509549,"(2, 0)-DP",2.0,0
36,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.75,5,0.6146132527084907,0.04036080213164387,"(2, 0)-DP",2.0,0
37,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.75,10,0.5423532375913329,0.10714638884866197,"(2, 0)-DP",2.0,0
38,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.4800369530528261,0.11872612856974321,"(2, 0)-DP",2.0,0
39,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.75,5,0.5530192323843117,0.1504628403449395,"(2, 0)-DP",2.0,0
40,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.75,10,0.5009826152683295,0.12199263759423996,"(2, 0)-DP",2.0,0
41,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.5796590241034686,0.08229009391092867,"(2, 0)-DP",2.0,0
42,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.75,5,0.6668010414042159,0.045418816587659776,"(2, 0)-DP",2.0,0
43,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.75,10,0.4872595951961031,0.07106500371770358,"(2, 0)-DP",2.0,0
44,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.521474762744604,0.10938774251549906,"(2, 0)-DP",2.0,0
45,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.75,5,0.6448307718148988,0.030624379305905575,"(2, 0)-DP",2.0,0
46,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.75,10,0.5432938607541782,0.13567795233283858,"(2, 0)-DP",2.0,0
47,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.5726883345930964,0.050380643469656476,"(2, 0)-DP",2.0,0
48,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6669690098261526,0.0005247501251974176,"(2, 0)-DP",2.0,0
49,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,10,0.6672713529856387,0.001294991871497199,"(2, 0)-DP",2.0,0
50,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6722432182749642,0.01315082261809131,"(2, 0)-DP",2.0,0
51,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6682119761484839,0.003048800374309809,"(2, 0)-DP",2.0,0
52,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,10,0.7063911984546904,0.04948453477845324,"(2, 0)-DP",2.0,0
53,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.6695725203661711,0.007998472127203624,"(2, 0)-DP",2.0,0
54,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6693877551020407,0.005484265435044563,"(2, 0)-DP",2.0,0
55,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,10,0.6707986898463087,0.008013590160623496,"(2, 0)-DP",2.0,0
56,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6816158562190309,0.020835871722609034,"(2, 0)-DP",2.0,0
57,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6845385067607289,0.024486627584746297,"(2, 0)-DP",2.0,0
58,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,10,0.6981943394641807,0.026509312540865814,"(2, 0)-DP",2.0,0
59,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.1,20,0.7123036869068615,0.03974019273285536,"(2, 0)-DP",2.0,0
60,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.25,5,0.6646342487612329,0.004892871406668217,"(2, 0)-DP",2.0,0
61,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.25,10,0.6813807004283194,0.04581488892108311,"(2, 0)-DP",2.0,0
62,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.6445452254976065,0.06447400869921653,"(2, 0)-DP",2.0,0
63,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.25,5,0.7016712857982699,0.04750485510519506,"(2, 0)-DP",2.0,0
64,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.25,10,0.7082724447803813,0.04751534231727156,"(2, 0)-DP",2.0,0
65,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.6629041740152851,0.06914132774016822,"(2, 0)-DP",2.0,0
66,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.25,5,0.7088603342571597,0.03961483152633276,"(2, 0)-DP",2.0,0
67,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.25,10,0.6829428067523307,0.04195276228653227,"(2, 0)-DP",2.0,0
68,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.25,20,0.6531284118585706,0.08887825533121016,"(2, 0)-DP",2.0,0
69,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.25,5,0.6867052994037122,0.04144413100450491,"(2, 0)-DP",2.0,0
70,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.25,10,0.6954564541866128,0.05950776282165545,"(2, 0)-DP",2.0,0
71,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.25,20,0.6824053078021332,0.06281238821964268,"(2, 0)-DP",2.0,0
72,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.5,5,0.6375913328294281,0.0800478781859581,"(2, 0)-DP",2.0,0
73,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.5,10,0.6349710254472158,0.1029549641422798,"(2, 0)-DP",2.0,0
74,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.580750818846057,0.10384531371017242,"(2, 0)-DP",2.0,0
75,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.5,5,0.6352565717645083,0.03909376164090721,"(2, 0)-DP",2.0,0
76,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.5,10,0.6529940371210212,0.05997887289119821,"(2, 0)-DP",2.0,0
77,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.7178634416729655,0.0637181207126694,"(2, 0)-DP",2.0,0
78,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.5,5,0.6776350046191316,0.023830427738437906,"(2, 0)-DP",2.0,0
79,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.5,10,0.6738221214411692,0.08390289840474727,"(2, 0)-DP",2.0,0
80,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.5,20,0.675753758293441,0.06722117231432972,"(2, 0)-DP",2.0,0
81,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.5,5,0.7277735785672294,0.0453414755891383,"(2, 0)-DP",2.0,0
82,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.5,10,0.72127320063828,0.07368021320090015,"(2, 0)-DP",2.0,0
83,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.5,20,0.7148400100781054,0.06450194297653143,"(2, 0)-DP",2.0,0
84,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.75,5,0.6534307550180566,0.045513448390642586,"(2, 0)-DP",2.0,0
85,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.75,10,0.5739648945998153,0.12825170973678765,"(2, 0)-DP",2.0,0
86,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.6438565549676661,0.12386193021410499,"(2, 0)-DP",2.0,0
87,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.75,5,0.690047871000252,0.028334664738638337,"(2, 0)-DP",2.0,0
88,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.75,10,0.6454354581338708,0.12206800874094832,"(2, 0)-DP",2.0,0
89,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.7094146300495506,0.0354195979542629,"(2, 0)-DP",2.0,0
90,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.75,5,0.7047954984462921,0.062414678911840694,"(2, 0)-DP",2.0,0
91,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.75,10,0.5528512639623752,0.1320166124692162,"(2, 0)-DP",2.0,0
92,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.75,20,0.6876795162509447,0.038693209468944716,"(2, 0)-DP",2.0,0
93,"DPRandomForest(dp_epsilon=0.4, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.75,5,0.6578483245149912,0.07187751295987309,"(2, 0)-DP",2.0,0
94,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.75,10,0.59564961787184,0.12992116502487566,"(2, 0)-DP",2.0,0
95,"DPRandomForest(dp_zeta=0.0001679684219366759, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.75,20,0.6265054169816076,0.10633444425231152,"(2, 0)-DP",2.0,0
96,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6667170571932476,0.00033425293931526375,"(1, 0)-DP",1.0,0
97,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,10,0.6654237003443353,0.0030287459243512256,"(1, 0)-DP",1.0,0
98,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6653229192911733,0.0017154173419584194,"(1, 0)-DP",1.0,0
99,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6660451835055009,0.0011595905329028857,"(1, 0)-DP",1.0,0
100,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,10,0.6664147140337616,0.00042159739306326483,"(1, 0)-DP",1.0,0
101,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.1,0.1,20,0.6689678340471991,0.008989465314514387,"(1, 0)-DP",1.0,0
102,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,5,0.6660451835055009,0.0008849879816792861,"(1, 0)-DP",1.0,0
103,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=1, max_depth=14,
               max_random_trees=5, max_splits=30)",0.1,0.1,10,0.669370958259847,0.002986533334380013,"(1, 0)-DP",1.0,0
104,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.1,0.1,20,0.6658268245569833,0.003309020543457068,"(1, 0)-DP",1.0,0
105,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,5,0.6660787771898882,0.0012647921791898388,"(1, 0)-DP",1.0,0
106,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=1, max_depth=14,
               max_random_trees=10, max_splits=30)",0.1,0.1,10,0.668111195095322,0.002503462127770401,"(1, 0)-DP",1.0,0
107,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.1,0.1,20,0.6633408919123205,0.006946788925313421,"(1, 0)-DP",1.0,0
108,"DPRandomForest(dp_epsilon=0.2, dp_zeta=0.0001679684219366759, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.1,0.25,5,0.6650205761316872,0.00328660596807666,"(1, 0)-DP",1.0,0
109,"DPRandomForest(dp_zeta=0.0001679684219366759, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.25,10,0.6393885949441505,0.02474462767951394,"(1, 0)-DP",1.0,0
